133,(We were making jokes about it being left over from the Communist era.,0
134,"Tee hee hee)2. Terrible smell of sewers down the corridors of hotel although, thankfully not in our room.",0
136,He seemed harried and annoyed at me asking too many questions.,0
137,He recommended the restaurant Stamhouse which is part of the hotel.,0
138,It was a sportsbar type place,0
140,The main staff of the hotel were all very nice,0
141,and they had a bunch of baby supplies for us that were helpful.,0
142,"Not a bad choice, but I wonder if we could have done a bit better...",0
143,The location is absolutely ideal for a tourist trip to Berlin.,0
144,"So much is within walking distance,",0
145,and that which is not is easily reached by transit.,0
146,"There are restaurants nearby, and plently of shopping.",0
147,The hotel is a great building.,0
148,"We too, noticed the sound of the piano player in the evening, but this isn't the worst sound to have wafting into your room!",0
149,Although I would think they could stop it a little earlier in the evening.,0
150,Our room was very nicly furnished and clean with a large bathroom.,0
151,"Our rate inclued and extensive buffet breakfast - VERY nice, with an omlette bar and wide variety of hot and cold foods.",0
153,"I wouldn't pay that, but try to get a rate that includes breakfast!",0
154,Stayed at the hotel over Easter 2005.,0
155,This hotel is in two parts the new and the old.,0
156,The new is 4 star,0
157,and the old is 2 star.,0
158,When we arrived we were impressed by the lobby and the friendly staff.,0
159,When we were shown to our room we were given a twin bedded room in the old part of the hotel.,0
160,We had booked a double bed.,0
161,We were moved to a slightly better double room (two beds purshed together) but still in the old part of the hotel.,0
162,The rooms in the old part are described as Classic.,0
163,Avoid these rooms - it is very clear why they do not have a photograph of them on their web site.,1
164,"The rooms are shabby,",0
166,"The only positive things to say about the hotel is that it is in a very good location,",0
169,I do not know what the quality of the rooms are like in the new part of the hotel.,0
170,I would certainly never stay in this hotel again.,0
171,Bit of a dissappointment to be honest.,0
172,Rooms needed upgrading badly (and our view was of the roof!) and a good clean!,0
173,The wing where our rooms were had bad smell.,0
174,When we complained about the smell the staff simply told us to open the windows.,0
175,Some staff were very nice and helpful,0
176,and others were not at all.,0
179,we were there with family,0
181,while the other room never got that...,0
182,and we all checked in together and paid the same price!,0
183,Had been warned of a noiseless facelift but was unprepared to battle my way through a foyer of painters,0
184,and then have to step over debris and rolled up carpets to find the room.,0
185,Really not worth the money for such a top class hotel.,0
187,and I think it is just greedy to keep it open but treat it's guests as second class citizens.,0
188,My request to speak to the Manager was ignored as was a letter whilst I was staying there.,0
189,Would not return as so much choice in Berlin but can say it's situation is ideal for walking to the sights.,0
190,I stayed at the Westin Grand this past weekend during my trip to Berlin to run the marathon.,0
191,As a family member of a Starwood Hotels employee I have stayed at many Westin properties,0
192,and this one was about in the middle in terms of quality.,0
193,"On the plus side, the location was great.",0
194,"It is close to public transportation, close to many of the city attractions and close to the start of the marathon.",0
195,It also was great to have access to the spa and pool before and after the race.,0
196,I also agree with many posters that the breakfast was great.,0
197,They also did not charge me for my 7 year old son,0
198,and he eats quite a bit.,0
199,"On the negative side, was the fact they did not change towels on one day",0
200,and only stocked the bathroom supplies once for a 3 night stay.,0
202,I stayed in an unrenovated room with a view out the window onto Fredrichstrasse.,0
203,This was nice since I could see a portion of the race route and could watch roller bladers,0
204,and runners go by from my window.,0
205,Overall the stay was just above neutral.,0
206,I stayed at the Westin Berlin 3 or 4 times.,0
208,and they gave me a room upgrade to a renovated room.,0
210,"Yes, they call it renovated.",0
211,The renovated rooms are located to the courtyard and have the same size like the normal rooms.,0
212,"Bad smell, ugly furniture, bad design, old fahioned, dirty, noisy a/c and not really a heavenly bed I guess.",0
214,"Still, the location is the best",0
215,and the lobby is very pritty and impressive.,0
216,"But the rest of the hotel, forget about it.",0
217,Also the food at Friedrichs is boring and very traditional.,0
219,My wife and I stayed two nights at this hotel at the end of February.,0
220,"The carnival was in full swinging in Berlin, but not in this hotel.",0
221,"Granted, as you enter the lobby you feel that you are entering into a great hotel.",0
222,"The lobby is beautiful and has a luxurious feel, with a loveably staircase,",0
223,but the luxury ends right there.,0
224,"The schizophrenic state starts as you begin walking to your room, what an awful smell in the corridor.",0
225,I concur with previous reviews;,0
227,Then you enter the room.,0
229,Really separate beds.,0
230,"Request for change was denied, notwithstanding my Starwood card.",0
231,No heavenly pillows; no heavenly beds; and no heavenly comforters here.,0
232,I felt I was staying at a **star hotel room.,0
233,Then you enter the bathroom.,0
234,It must have been decorated by the owner of a hospital.,0
235,"It was all white, with no goodies.",0
237,"In conclusion, this is no *****star hotel.",0
238,"If you get a great rate per night, like I did using a voucher system, is OK, but otherwise stay elsewhere.",1
239,I stayed at the Grand Westin several times.,0
241,Lobby and location is perfect.,0
242,Service is so so.,0
243,I'm a Starwood Platinum Member and they didn't upgrade me!,0
244,They said it was a congress like Berlinale or so.,0
245,"The rooms are so old fashioned, stinky and noisy.",0
247,Dont go for the pictures on the starwood internet site.,1
248,"In reality, rooms look different!",0
249,(and much worse!!),0
250,"The best thing about the Westin, as everybody has already stated, is the location.",0
252,The big problem for me was the fact that the rooms have an ever present sewer smell that hits you as soon as you walk in the room.,0
253,"I was prepared for this as many of the reviewers have mentioned it, but still, it is unacceptable.",0
254,"I was staying here with my Starwood Points,",0
255,"so the room and breakfast were included in the award,",0
256,but my points are valuable,0
257,and I felt like I wasted them on this hotel.,0
259,that same awful smell would drift by.,0
260,My take on it is that the sewer system put in by the GDR needs to be replaced.,0
261,"Bottom line: pick another hotel, the Starwood Group has a white elephant on their hands with this smelly grand hotel.",1
262,We had a small trip to Berlin this spring and choosed this hotel because it is easy to reach and in the heart of berlin.,0
263,"Breakfast is one of the best I ever had,",0
264,but you have to wait quite a long time to get seated in this small and crowded breakfast room.,0
266,"The room we got was nothing special, small, clean, thats it.",0
267,"Overall the hotel is quite ok,",0
268,but I had better ones.,0
269,Just returned from a Great 3 night stay at the Westin on a fantastic priceline deal.,0
271,The hotel is located in the former East Berlin and is well placed for most of the sights.,0
273,"The public areas are very grand especially the lobby with its huge atrium, sweeping staircase and piano player.",0
274,Couldn't notice any strange smells in the lifts as mentioned by a previous poster.,0
276,The room did show some signs of wear (nothing major though),0
277,but a refurbishment programme is in progress (we had a note apologising for any noise heard though we did not hear any).,0
278,The beds were as promised Heavenly with a pillow that could be moulded to suit any height preference.,0
279,The bathroom whilst adequate was a rather basic white tiled room which didn't quite match the granduer of the bedroom and public areas.,0
280,Everything worked well though,0
281,and there was a good selection of bathroom products.,0
282,Staff were at all times exceptionally courteous and polite.,0
283,Breakfast was not included,0
284,and at __�_13 overpriced as was the bottle of water strategically placed in the room at __�_4.50. All in all I have no real complaints about the hotel and would have no problems in recommending it.,0
285,If you are lucky enough to be awarded the hotel through priceline it really is a fantastic bargain.,0
286,My husband and I stayed at the Westin for three nights.,0
287,We had booked a non-smoking room but were given a smoking room instead.,0
289,As soon as I arrived I went to wash my hands,0
291,The fridge door became unhinged as soon as I opened it.,0
293,The net curtains had not seen a washer in a long while.,0
295,and one the them had a suspicious rosy mark on it.,0
296,"However, the worst thing was the level of service (or rather the complete lack of it).",0
297,We were not given another room and had to wait until the next day for the tap and fridge to be fixed.,0
299,"and I was told they would be,",0
300,but it never happened.,0
301,Reception staff were plain rude,0
302,"and even the manager told me (I still can't believe I heard this) that they had given us a smoking room,",0
303,even if I had asked for a NS one because I happen to be Spanish,0
304,and most Spanish people smoke!,0
305,We tried the pool to relax ouserselves,0
306,but after waiting for 15 mins to get some towels we gave up (a single lady was managing the beauty centre and the whole pool area).,0
307,"The following day we were lucky with the towels, but found the poolside furniture dirty,",0
308,We were never given any apologies or signs of regret for the shortcomings we had to deal with.,0
310,I had to pinch myself to believe it was actually happening.,0
311,I stayed at the Westin in mid september after having stayed there in 2005.,0
314,"Most importantly, the staff were very helpful and friendly.",0
315,This had not been the case in 2005 when folks seemed cold...,0
317,"Let's have a round of applause, please, for the Westin Grand, for taking discount bookings to a new low.",0
319,"but never before have I been offered a dirty, smelly room and then upcharged for a ""renovated"" (i.e. clean) room.",0
320,"So keep this in mind if you choose to stay here: if, as you look for your room,",0
321,"you come to the end of a regular-looking hotel corridor, pass through a lounge, and into a narrow, dark and musty corridor with doorways just about your height and barely wide enough to fit your carry-on luggage ... well,",0
323,"Turn around immediately and return to the front desk, where you will be charged an extra 30 Euros per night for a ""renovated"" room that, upon inspection, hasn't been renovated anytime in recent memory, but is at least cleaner and does not smell.",0
324,"Our first room was very small, the upholstery and lampshades(!) were stained, the furniture desperately needed to be refinished,",0
325,"and it had a very strong, musty odour (mould perhaps?) At the front desk we were told that because they were fully booked, they could only offer us another room in the same grade, or a ""renovated"" room for an extra 30 Euros per night.",0
326,(Fully booked?,0
328,"I'm not sure that I follow that logic, but whatever.) After our overseas flight we really didn't feel like arguing, so we just paid the extra - no way to say now if the other room in the same grade would have been acceptable.",0
329,"The second room, pictured here, was much better.",0
330,"It was larger, cleaner and updated (though the washroom was clearly not renovated, as I've noted in my pictures).",0
334,"The room service was also quite good, and the staff friendly and (for the most part) helpful.",0
335,I haven't stayed at too many nicer hotels.,0
336,Nor would I generally spend over 300 Euros for a hotel (thankfully my Mom was paying for this stay).,0
338,The lobby is beautiful.,0
339,The restaurants are beautiful.,0
340,The rooms are beautiful.,0
341,The pool and gym are are really beautiful.,0
342,Even the breakfast is a feast for the eyes (as well as the stomach).,0
347,The pool/gym area is open 24 hours/day.,0
348,"As a Gold HHonors member, we received an upgraded room, which was very quiet, comfortable, and large, but had no view (windows open to an inner courtyard).",0
349,"My complaints about the hotel: (1) Charging 22 Euros/day for lousy (off/on) internet service is a bit outrageous given the very high room charges, (2) Temperature difficult to adjust in the room (no thermostat),",0
350,"and we couldn't get it quite cool enough for comfort, (3) Rather thin towels for a luxury hotel, (4) Needless step to the beds; great for tripping on (especially for an older person such as my mother).",0
351,"So a very nice hotel, albeit not a great value.",0
352,I would go here if money were of no object (and not otherwise).,0
353,"We stayed at Hilton Berlin in early June, 2006.",0
354,"We are Diamond HHonor memebers,",0
355,so were upgraded to executive room on the executive floor.,0
356,"The room is average looking, with motel style bedspread and decrative pillows.",0
357,"underneath the bedspread, there are 2 twin comforters, which is wierd for a queen room.",0
359,concierge not helpful and very unfriendly.,0
360,executive floor representitives are cold too.,0
361,"we stayed at many hiltons worldwide,",0
362,"we feel this is a below average hilton, especially for it's service.",0
366,"but the children at all hours in the pool will drive you to the nudist spa area, which is pretty nice and child free.",0
367,There are several good restaurants near by.,0
369,The Potsdammer Platz is very times square with it's glass and steel highrises and heavy traffic.,0
371,The concierge was very helpful with local restaurants.,0
372,"The lounge had a great breakfast and offered drinks through the day including wine, etc. at evenings with appetizers.",0
373,"Stay - 4 nights / 4 days. Location _��_ Located just off the Gendarmenarkt (square that has the concert hall, and the German and French Cathedrals).",0
375,"Room _��_ Room was OK,",0
376,"we had a corner suite so we had plenty of room,",0
377,and bathroom was typical smallish hotel fare.,0
379,"Dinner at Trader Vics _��_ Again OK, it was nothing to write home about.",0
380,We had much better meals at the surrounding cafes/restaurants.,0
381,"Staff _��_ Reception desk staff were fine,",0
382,"the concierge that we went to see about finding a laundry mat was a bit of pain in the rear,",0
384,it was around the corner and across the road.,0
386,"Anyone looking for something a little bit special should look elsewhere,",1
387,its location was it_��_s main attraction to us.,0
389,We we allocated room 5088 which looked over an internal courtyard so very quiet but no view.,0
390,Most importantly the room appeared clean and well maintained.,0
391,The size of the room was adequate,0
392,but the luxurious touches I would have expected from a hotel of this standard were in my opinion poor.,0
393,"There were robes (not very large, soft or fluffy) and slippers, small, thin towels (in fact my friends had to share a towel).",0
394,King size bed (plus added squeaky springs) with two single duvets.,0
396,The room also had ironing facilites.,0
397,There was a pool and spa,0
398,but I don't have experience them.,0
399,With last minute it was room only so no idea what the breakfast was like.,0
400,The redeeming point was the hotel's location which was superb.,0
401,If you can get a room at a good price I would stay here,0
402,but if paying rack rate there are other hotels with far superior facilities available in Berlin,0
403,"Hotel is well-situated near main attractions, restaurants and shopping.",0
404,"Room was clean, well furnished and serviced promptly.",0
405,The room air conditioning had a hard time keeping up with the warm temperatures in Berlin.,0
406,The restaurant (Mark Brandenburg) was over-priced and had marginal food.,0
409,additional Hotel charge of 8 Euros that appeared on my credit card statement.,0
410,"I challenged the charge in an e-mail to the hotel, and followed up with e-mails to the Hotel (twice), HiltonHonors and Hilton corporate.",0
411,None of these Hilton entities have had the courtesy of even responding (no less reversing this charge) in over a week.,0
412,"Stayed in a standard room - clean,quiet and very comfortable.",0
413,Hotel amenities were excellent.,0
414,Staff very friendly.,0
415,Restaurants - food great and a nice selection.,0
416,It is in a very good location - tube stop right outside or walking distance to Checkpoint Charlie.,0
417,A great choice!!,0
418,Stayed here for four nights.,0
419,We upgraded to a room with a view of the Gendarmenmarkt for 20 euros a night.,0
420,The room is avarage in size.,0
421,Double bed quite narrow and not as comfortable as expected.,0
422,Bathroom nice but on the small size.,0
423,"Breakfast was included in our deal,",0
424,yet each morning they asked for our signature as on their records it appeard as if our breakfast was exclusive.,0
425,I would have assumed that after their first mistake they'll sort their records but it never happened.,0
426,Unfortunately i fell ill on our last day there.,0
427,I sent my husband to get me an Aspirin until we buy one at a pharmacy.,0
428,They couldn't spare us one and said they didn't have any.,0
431,"Apart from all the above the location is great, central and quite.",0
432,Breakfast is delicious and plentiful.,0
433,I believe the hotel is best for business clientle.,0
434,"We, a Scottish couple, decided to visit Berlin for four days and after reading positive reviews regarding the location of the Hilton,",0
435,we decided to opt for that.,0
436,"On our arrival, we discovered that the hotel had overbooked",0
437,and that there was to be no room there for our first night.,0
438,We were a bit annoyed because the location of the hotel had been our primary reason for booking.,0
439,We were asked to have one night in the Intercontinental and come back to the Hilton for the remainder of our stay.,0
440,The Intercontinental was fine,0
442,"We had a room upgrade and a variety of gifts, free dinner, etc, to apologise for our inconvenience.",0
443,"The staff and in particular, Doreen the acting front desk manager were all superb",0
444,and truly went out of their way to make our stay more special.,0
445,"Breakfast choice was great,",0
446,"only slight criticism was the room where you have breakfast,",0
447,"sort of reminded me of a works canteen but that aside,",0
448,choices were good and plenty of food available.,0
449,"Overall, you could do a lot worse than to go to the Berlin Hilton as the location is absolutely spot on for the underground,",0
450,shopping and sightseeing and of course at this time of year there are a few Christmas markets within walking distance.,0
451,"All in all, we had a great time.",0
452,We found it worn and noisy.,0
453,Is a remodel in the future?,0
455,You may be well advised to try another address...,1
456,We stayed at the Hilton for two nights at the beginning of December.,0
457,"The hotel is well place in the city, with a U-Bahn station right outside the door;",0
458,this makes everywhere very easily accessible.,0
459,"We were also right next to one of the Christmas markets, which was handy.",0
460,The hotel itself is fine;,0
461,"it is a fairly typical four star hotel, without any features to really set it apart from the rest.",0
462,"The lobby is grand in it's size, and is quite impressive.",0
463,"We were given a smoking room,",0
464,and the staff were happy to move us to a less smelly non-smoking room when we asked.,0
465,"Throughout the stay the hotel staff were all very helpful and polite, and of course all spoke excellent English - as usual compounding my misery at being uni-lingual!",0
467,and of a good size and the bathroom was very nice.,0
468,The minibar was well stocked and priced at the usual OTT rate!,0
469,"The swimming pool and gym were both excellent,",0
470,although I still cannot quite believe they charge 11 Euros for a Sauna...,0
471,"Breakfast was excellent, with a very good selection of food and very good service.",0
472,"The hotel restaurants looked nice,",0
474,Probably my main criticism with the hotel is it's size - the hotel is very big and somewhat impersonal.,0
477,"we stayed at the Ritz Carlton  paid a similar price to the Hilton; on our next visit we will certainly go back to the Ritz Carlton, as it is that bit more special.",0
478,Stayed 3 nights in March.,0
479,All amenities associated with a good business hotel at an above average level.,0
480,"Excellent fitness room, though I did not use the spa/pool.",0
481,"Great location, a short walk to shopping  many popular points of interest (e.g. Brandenburg Gate, Reichstag, museums, checkpoint charlie).",0
482,U-bahn station directly in front of hotel for easy transport to attractions farther west.,0
483,Note breakfast and 24-hours of Internet use were an extra 22 euro each.,0
485,Be prepared that most Berlin hotels do NOT have air conditioning!,0
486,The Savoy only has room suites on the 6th floor with air conditioning.,0
487,We upgraded directly with the hotel.,0
488,Our suite was decorated tastefully with Chagall prints and very comfortable.,0
489,The hotel's cleanliness is superb.,0
490,"The 6th floor however, is NOT non-smoking;",0
491,"I was concerned about this, but it wasn't an issue.",0
494,I would certainly stay there again.,0
495,"The staff was very pleasant,",0
496,and the location was perfect.,0
497,I booked the hotel online before our trip.,0
498,++++,0
499,Christmas in Berlin was a wonderful experience here.,0
501,A huge decorated Cristmas tree and poinsettias in the lobby was enhanced by the deep red walls and wallpaper and crystal chandeliers.,0
503,The German staff was attentive to our requests without exception.,0
504,Complimentary bottles of water and chocolates daily was good,0
505,and the mini poinsettia and tin of chocolates made us smile.,0
506,We enjoyed the ease of proximity to museums and good restaurants.,0
507,A cigar bar off the lobby worried us until we discovered it did not offend our non-smoking sensibilities.,0
508,"The bathroom here was spacious, but a disabled person (me) would have trouble with the very deep tall tub.",0
512,but the U-bahn is cheaper and gets you most everywhere.,0
513,Had a great stay in Berlin in May.,0
514,"Everything about the hotel was good,",0
516,"Short walks to K-damm, Savignyplatz, and zoo.",0
517,Enjoyed the hospitality and helpfulness of the Savoy Berlin staff.,0
518,"Staff gave accurate restaurant and transportation recommendations,",0
519,and dry cleaning was performed timely and skillfully.,0
520,Enjoyed the size of the room and bathroom.,0
522,"Space, cleanliness, large functional bathroom, and new bed made up for the somewhat odd decor of the room.",0
524,Comfortable large and clean.,0
525,Recommended.,0
526,The Savoy is a very nice hotel with antique furniture but still a kind of trendy look.,0
527,Rooms are very spacious,0
528,but most bathrooms are in urgent need of remodelling (the existing ones are dating back to the 60s!).,0
529,The staff is very friendly and efficient.,0
531,and there are always some people inside smoking cuban cigars which makes the air inside unbearable.,0
532,"Sometimes, the smoke is drifting through the lobby and makes the whole place very unpleasant.",0
533,"There is no non-smoking section in the bar and quite frankly, if you are not a smoker yourself,",0
534,it is better to avoid the bar.,1
535,They do serve drinks upon request in the lobby and you better ask them to do so.,1
536,Breakfast is great.,0
538,The location is really convenient to use any public transport (400m from Zoo Station)and two blocs away from KUFUDAMM.,0
540,"The room decor was a classy, and yet cosy.",0
541,very good after a long walking day in Berlin.,0
542,My single room has a huge bathroom and a balcony.,0
546,but a bit pricey 19euros since you can have a decent breakfest in any Kaffee in Berlin.,1
547,I do recommand Kaffee Einstein.,1
548,"Overall, I will stay Hotel Savoy again for my next Berlin trip for its location and service.",0
549,"If you're a non-smoker, don't stay here!",1
550,Although I was on the nonsmoking floor(5th) both the hallway,0
551,and my room smelled of smoke.,0
552,Why?,0
553,The door of the cigar bar on the ground floor is left open,0
554,and the smoke wafts through the hotel.,0
555,Housekeeping leaves your windows open to air it out.,0
556,One evening I returned to my room to find both windows open.,0
558,The hotel was remodeling the 6th floor,0
559,while I was there.,0
560,"Also, as it's near the Zoo rail station and the windows are not double-paned you will here trains all the time.",0
561,The location is great.,0
562,The restaurant staff is wonderful.,0
563,The front desk staff was great during the week,0
564,but the weekend front desk staff can be rude.,0
566,I had a mixed experience in relation to this hotel.,0
567,Overall found most of the hotel staff to be very responsive  helpful.,0
568,"We also found the location to be very good for sightseeing, shopping, etc as well.",0
569,I did however find the following to be very disappointing:,0
570,The bed was very uncomfortable  old,0
571,"The air conditioning was turned off, even though it was cold outside our room was as hot as a sauna.",0
572,The only option was to have the window open all of the time which made sleeping impossible due to noise from the street below.,0
574,"Bathroom hairdryer is impossible to style your hair with,",0
575,it took me 4 calls to the concierge before an alternative was provided.,0
578,"I would not rate the hotel experience we had as 5 star, something on par with a 3 or 4 star but certainly not 5 star.",0
579,We stayed at this hotel because it was near to K'damn,0
581,We had a standard room on the lower floors overlooking the central courtyard.,0
582,Probably not the best view if you were staying in mid-winter but perfect in the heat of the summer.,0
583,The room was spotlessly clean.,0
584,The bathroom was spacious and immaculate also with the novelty of having a speaker system built in allowing you to listen to the TV while in the bath.,0
585,A turn down service also added a little more luxury.,0
586,"The spa was great, just what we needed after the hot weather we'd had.",0
587,Be warned if you are a bit of a prude as most guests are followers of the naked spa regime!,0
588,Breakfast was fantastic.,0
590,The lobby and cocktail bar were a lovely touch and very relaxing.,0
591,"K'damn is just across the road, as is the Berlin zoo on the opposite side.",0
593,Also the tour bus goes from just outside one of the many HMs located on the K'damn.,0
594,Tiergarten is great for a leisurely wander in the evening.,0
595,If you're lucky you might just come across a great beer garden near the spanish?,0
596,embassy which sells pizza and 2 huge litre glasses of beer for 15 euro.,0
597,Follow the collection of bikes down to this beautiful area by the lake.,0
598,Once again beware the naked berliners (conservative Irish person speaking) in the park and also the mosquitos!,0
600,The time was well invested,0
601,and I have to report that we were very satisfied with the Palace.,0
602,"It is 5 minutes walk wheeling our bag from Zoo Station, where we came into Berlin from Schoenfeld Airport.",0
603,"The hotel is modern, clean (very) business hotel,",0
605,"Lobby large, sometimes a bit of music, comfortable.",0
607,"Bedroom- we had taken a slight upgrade room on the 5th Floor was spacious, well equipped.",0
608,bathrooms are really nice marble and glass.,0
609,So clean and fresh everywhere.,0
610,They were redecorated in May 05 - so carpets etc. all virtually new.,0
611,Very nice.,0
612,Tried the spa- which has everything .,0
613,"Only comment I would make - apart from it being all one would expect, is that I nearly slipped twice on the tile floors around the pool",0
614,and sauna area- they are dangerous.,0
615,"I was however given some hotel slippers and a robe (after I asked, not on entry).",0
616,You must use these or risk breaking your leg.,1
618,605 for four nights.,0
619,Which for this hotel was very good value.,0
620,YOu do have to shop around on the newt to get best deal.,1
621,"I got mine from Bookings, which had the advantage of not taking all your money up front on a no cancel deal (like some of the others try to do...) Hotel is well placed for Shopping, busses and U S Bahn lines.",0
622,"Travel for some distance in Berlin is unavoidable since it is so spread out,",0
623,that it hardly matters where you stay in the city-,0
624,but this was particularly central.,0
627,Got into Luton at 10.35pm by Easyjet.,0
628,We arrived at the car part (mid term 5 mins from Terminal) at 12 midnight.,0
629,Easyjet do not arrange for offloading facilities on a Saturday evening,0
630,"and there were three flights clustered around one very small carousel, hundreds of people jostling and getting angry.",0
632,Groundstaff couldn't care less.,0
633,Its Easy's responsibility.,0
634,Definitely avoid travelling by Easyjet at weekend late evenings!,1
635,"I doubt they have the capacity at that time to run a bath, never mind an airline -with hundreds of passengers wanting to go home and not wanting to wait as long as the flight time from berlin to get to the car park.",0
636,Angry -yes.,0
