60,"two problems, one closing ) and a missing semicolon after str_replace, also you should know your str_replace won't do anything in your code so i added $text = ... :)",0
62,so it is safe to run the function unconditionally.,0
64,"(in this case, strpos would do the job, too.)",0
65,you are sending it via get.,0
67,"there is a very handy built in way in javascript, window.location.hash .",0
68,"installing bootstrap shouldn't play any effect onto how you process forms, since bootstrap is simply a template of css and javascript.",0
69,i would place some checks in your insert.php such as issets and see if there is actually any information in the posts.,0
70,you can also check this in the chrome developer console.,0
75,"the original expression is case-sensitive (e.g., [a-z] will not match lowercase letters.",0
77,"if you're using jquery, try using .serializearray() instead of stringify.",0
78,"also, when receiving the $_post['contries'] variables, you need to implode it.",0
79,"you are using the mysql_fetch_assoc() function (part of the deprecated mysql_* extensions) with mysqli , which are not compatible.",0
82,if you want to prevent counting all the pages just use arrays and array_search,0
83,"databases are fast, maybe they are not as fast as basic string operations in php, but if there is a lot of data, databases will probably be faster.",0
84,"a basic select query takes (on my current default desktop hardware) about 15ms, cached less than 1ms, and this is pretty much independend of the number of names in your table, if the indexes are correct.",0
85,so your site will always be fast.,0
86,"databases won't cause a stackoverflow or an out of memory error and crash your site (this is very depending on your php-settings and hardware) databases are more flexible, imagine you want to add / remove / edit names after creating the first data-set.",0
88,"you definitly need to use mysqli or pdo instead, code maybe like this:",0
90,i would print_r sessions to see what got registered.,0
91,why do you have issues with default session path?,0
92,i wouldn't try to alter it and make sure that works first.,0
93,this is altering the main functionality of hybridauth.,0
94,if you have shell access make sure the web server user has write access to the directory; that should take care of the issue.,0
96,you can't actually stick to your two helper methods - sometimes you need to use raw pdo instance.,0
97,"nobody asks you everytime open a connection, perform 3 lines of code and close it.",0
98,even with raw pdo connection is opened only once.,0
100,"they needed in constructor only and nowhere else why not to create a connection right in the constructor, without the need for extra method?",0
101,public function getone() would be indispensable addition to your set.,0
102,you need to make $connection public - at least until you make all the methods available from both pdo and pdostatement,0
103,there are some possible benefits of doing something like this.,0
104,"for example, you can embed query profiling and application logging into the class.",0
105,"and, as you point out, you have the option of structuring the queries in a way thats easiest for you to work with and maintain.",0
106,"on the other hand, the code will be less portable if it relies on your wrapper class.",0
108,"you might get around some of those limitations by extending the pdo class, rather than creating a wrapper for it.",0
109,must have a name attribute in order to return a value.,0
110,"secondly, you are accessing the $_post superglobal even when viewing the page normally i.e.",0
111,one solution to that is to wrap your existing if statement thusly:,0
114,"instead, you can do this way:",0
115,"i don't know if this is the problem, i always use prepare and execute .",0
116,it could just be for performance reasons.,0
120,there is no need to modify their individual apache configuration; just create a symlink .,0
121,this is my code to save the result of a select query into a text file as insert statement.i first extend the pdostatement class to add the custom method saveresultasinsertstatement :,0
122,then i extend the pdo class to set the attribute pdo::attr_statement_class,0
124,just apply that to $_session['id'] and so on and the errors will stop.,0
125,"in your first run, $_session['id'] and $_session['rememberme'] won't be set.you have to check if they're set (just as you did with your cookie)",0
126,you need to also make sure you know what id was submitted:,0
127,"of course, you're wide open to attacks like this as everyone else is saying.",0
129,also make sure your database connection is also in utf-8 charset.,0
130,"your collecations in database/fields should also be set to utf-8, however if they are not this would probably not cause this sort of error.",0
131,"this is bit of hacky, but will solve your issue.",0
132,considering you have encoded your object to json in $json variable you can use str_replace() method to replace the unwanted /u0000 i.e.,0
133,it is possible to re-write your function using a combination of:,0
137,this code uses alternate syntax for encapsulating html code.,0
138,i believe it is easier to read...,0
139,your posted dates are in invalid format for db use.,0
140,you need to convert them before use in db.,0
141,"if the passed parameter is truly a null value, then the result of the case expression should be 0 because null will not be equal with any of the field values, so the else branch have to kick in.",0
142,there is no need to escape null values.,0
143,in order to appropriately pass null value from php to mysql using pdo see this so topic,0
144,"if you want to use print_r() inside and echo, you have to tell print_r() to defer its output like this",0
145,the server will try to delete the database row using php and mysqli.,0
148,"the ajax waits for that response and when it arrives would leave the checkbox as is, or switch it to what it was if the deletion failed.",0
149,you might like to confirm the action was successful.,0
150,"so isn't here for people to write your code, you need to dig into this.",0
152,feel free to ask further questions if you hit problems with programming.,0
154,there are several errors in your code.,0
155,"besides that ""ton\ino\"" is not a valid string and [^&lt;&gt;?=/\]+ is not a valid regular expression, you have probably some logical misunderstanding.",0
156,"your regular expression [^&lt;&gt;?=/\\]+ (here corrected) will match if there is at least one character that is not &lt; , &gt; , ?",0
158,"so if there is at least one such character, preg_match returns 1 .",0
159,"ton\ino"" and ton?asd=3 do both contain at least one such character (the match is in both cases ton ).",0
160,a fix for this is to either use assertions for the start and end of the string ( ^ and $ ) to only allow legal characters for the whole string:,0
161,or to use a positive character class [&lt;&gt;?=/\\]+ to match the illegal characters and negate the returned expression of preg_match :,0
162,but it would be certainly better to use a whitelist instead of a blacklist.,0
164,please check this answer hope it will helps you.,0
167,"you should use ""==="" and it's good to trip line-ending symbols.",0
169,you should check all logins and exit only if none of them matches.,0
171,"next problem as i can see is that strpos is not good function to check if name exist as it's enough if entered string is only part of full string.for exapmle if i'm an evil student and entered (for example) just ""e"".",0
173,the issue is that you are selecting from the database users where they have admin access already ie,0
174,the correct way to access the table data will be using either,0
175,"so, this ""works"" the same way that hammering a screw in does.",0
176,"it will get in there, but not really the way you want to do things.",0
178,"your page will trigger, but it is the wrong tool to get the job done.",0
180,it will try to fetch the contents of addtofavorites.php but it will expect javascript as the return.,0
181,and you won't be able to use $_post since you have no way to post data to the request.,0
182,"if you are already using a javascript library, then it will have a nice ajax wrapper for you (i don't know of a single library off the top of my head that doesn't).",0
184,"as an example, i will use jquery, because it is one of the most popular ones.",0
187,and the 3rd line is missing an opening bracket { though i'm not sure if that is just an artifact of your copy paste or not.,0
189,the events api for jquery will let you listen for events on objects.,0
190,"if your mysql database is on the same server as your php script, then the usual logical approach is that your host is localhost .",0
191,the same as you used on your local computer -- because they're on the same machine.,0
192,"however, if your mysql database is on another server seperate from your php scripts the you will need to access that server using a web address for your php to connect to yout mysql.",0
194,"i believe it would be more usual for mysql and php to be on the same disk, especially for non-professional systems as your appears to be, so then the issue would be:",0
206,"references to $_files['file'] should have been $_files['userfile'] (this may be specific to your server, i'm not sure, but you initially use $_files['userfile'] ) $newfilename needed the $file_ext added to it added a check for move_uploaded_file() success changed $_request superglobal to $_post (you should not use $_request unless you have to) i took into account @lars' answer",0
207,"if you would like to see the code behind, use the following link:",0
208,"you must use the second parameter to true in your case, because you are handling the decoded json as an associative array rather than a php object.",0
210,"by assigning the result to $num , you are not assigning the object $prep , but rather only the return value of the method call to execute() ( true ).",0
211,"beyond that, your sql should execute correctly and the one column it returns should contain the count you need.",0
212,"in this case (especially since you are calling fetchcolumn() with no argument) it doesn't matter, but for future readers, it is advisable to name the count() aggregate with an alias that can then be used in an associative or object fetch:",0
214,"however, as the error message says, you cannot pass a boolean (instead of an array) to in_array , yet you set the value to false in order to skip it?",0
215,"instead of using false in your ternary operator, use an empty array array() instead, since its empty, the value will not exist in it, and the condition will skip as expected, and it will be the correct data type.",0
216,"if you really must use false in that variable, you need to check if its false first, something like this:",0
217,"i think you are mixing up where to use single and double quotes..generally, for arrays/objects like $row, you get the value from the array with either no quotes, or single quotes, echo $row['klass']",0
218,"if you want to copy over every individual field from $_post to $_session , you could use something like this:",0
219,"for one thing, sql injections and html injections can (should) be protected in another way.",0
222,working with them will be a hell later.,0
223,"other than these two injection attacks, what will your method do?",0
224,"well, it can do some regexps for stuff like numbers, phone numbers, emails, names and dates.",0
225,unfortunately that's just a part of all the validations you will have to do.,0
226,"other common cases that you cannot validate there are cross-checking of inputs (start date before end date), and checking that a value is in a list of allowed predefined values (say, for a &lt;select&gt; element).",0
227,and there are an infinite number of custom validation steps that you will have in your application as well.,0
228,"is it worth to split up all validation in ""generic type validation"" and ""custom rule validation""?",0
229,or perhaps this will just make a bigger mess.,0
230,remove the action and the method from the form.,0
231,use client-side ajax for the request.,0
232,note : you need to start session at top of file users.php as well.,0
233,"here, you're evaluating an expression fine (although you really should use &amp;&amp; , not and ) and executing a sql query right, but you need to loop through the results of $query , you can't just set $_session['user'] = mysql_fetch_assoc($query); .",0
234,"if you're having trouble validating whether people are submitting nothing for username and password, add this if statement to the top of your script:",0
235,"there's nothing wrong with that code, but i'm not sure what its function is.",0
240,"and your login.php ( if you use prepared statement and if the code is fixed, it would look like this ):",0
241,$student_name is undefined in your code to check the number of rows affected by the last sql statement we use rowcount(),0
242,if both fields empty then you write check for individual fields.if both fields empty then it will goes inside that condition.,0
244,"you still need to check $result to ensure query was successful, as well as $row to ensure there's entry for that user to get password's salf from, but i intentionally left it as your homework :)",0
245,"i think you have it covered, just a simple change, remove the single quotes in the sql from around the sort and order variables",0
247,no if/else spaghetti easy to add more options in the future no need for mysql_real_escape_string due to pdo prepared statements checks that only allowed variables are accepted from $_post,0
249,"it will stay there, however if you unset the object and your script pushes php to the memory limits the objects not needed will be garbage collected.",0
250,i would go with unset() (as opposed to setting it to null) as it seams to have better performance (not tested but documented on one of the comments from the php official manual).,0
251,that said do keep in mind that php always destroys the objects as soon as the page is served.,0
252,so this should only be needed on really long loops and/or heavy intensive pages.,0
253,it is safer to use first one because you do more checks.,0
254,"most of the time you can find the ip in remote_addr or http_x_forwarded_for if it's going throw proxy, but sometimes you can have in other variables because there is no standard for this.",0
255,"personally i usually go with second approach because it's more clean, but if you want to make sure you have the ip use the first one.",0
256,also you don't need to use getenv() .,0
258,i think you have declared the url in wrong way check the below code,0
259,"or if array_column is available, you could use it too:",0
261,"then when they successfully log in, you can do this:",0
263,start up a php session for the logged in user carry the users id across the mini application so that it can later be inserted in another form and into the database without the user having to type it in themselves,0
269,you might want to also take a look at this related question php user authentication with sessions,0
271,you then build dates internally in your code in y-m-d format.,0
272,that means your in_array() call is literally trying to do,0
273,you are misunderstanding how in_array works.,0
274,you want to check the keys.,0
276,"if you want to show the exact message as fetched from the database, use &lt;pre&gt; tag!",0
280,you tenating string from user input.,0
281,it is vunerable to sql injection.,0
283,what are advantages of this approach?,0
284,you have all your roles listed in one table and because of foreign key you will preserve data integrity.,0
285,in column role of user table you will be able to store only role which is also stored in role table.,0
286,if you would try to remove role which is assigned still assigned to any user database wouldn't allow it.,0
287,this answer assumes your user could have only one role.,0
288,"if you want to be able to assing multiple roles to your user, you would have to learn how to map many-to-many relationship in database.",0
291,echo $email_address = $_post['email']; you are using this value in your function.,0
292,"in if condition you are using $_post['contact_email'] , please note : one is email and other is contact_email",0
293,"you're checking to see if $_post['contact_email'] is empty but passing the value of $_post['email'] to $email_address , i'm assuming that contact_email is the one you want since that is the one you're checking to see if its empty or not.",0
294,so email will either be empty or something@something none of which is a valid email.,0
295,"you have to add the comma to the date format and then use only first part of exploded array, so part of code is:",0
296,"moreover you don't need this row, is useless.",0
297,delete it and use only variable $t.,0
299,means db code will never know which variable intended to be int and which is not.,0
300,"see - there is no trace nor of pdo, nor of sql.",0
302,and obviously this db layer should be able to handle data properly regardless any prior validations.,0
303,"which makes the latter just useless, if they done only for db.",0
304,"frankly, it's db layer's business, how to format values, not programmer's",0
306,if you have your values already in array why bother with inserting variables directly at all?,0
307,you are apparently doing multiple inserts.,0
308,"with placeholders for all values you can prepare your query once and then only execute it with new portions of data - so, actually use this neat side effect of prepared statements:",0
309,the first is that you're setting the value of $x to be the value in the key-value pair.,0
310,then you're unsetting a key that doesn't exist.,0
311,"the value of $x is then changed to ""eins"" in the line $x=$arr[$x].",0
312,"then you try to unset $x (which is invalid because you don't have an array entry with the key ""eins""",0
314,"the result of this is the array called translate array being an array with elements(""eins"",""drei"");",0
315,"so, you can fix this problem just by adding single quotes",0
316,"however, there is much bigger problem in this code.",0
318,"just think what would happen if your password contains a single quote, such as test'123:",0
319,"in ajax you should use $val = $_post[""soc""] .",0
321,you will just want to have the in the file you are linking too $projectid = $_get['projectid'];,0
322,"all the other answers suggest explode and splitting lines, this is generally really slow.",0
323,you should use strpos and loop through the results.,0
324,then you can store the $json string to your member table.,0
325,"when you want to fetch it from the database later, you have to json_decode it and put the function result in $_session['cart'] again.",0
326,"as you see, i have put your $cart variable into the $_session .",0
328,this will reduce load on the database as well as speed up your script.,0
330,to add a new product or to increase the quantity of an existing position simply do this:,0
331,"you can also use empty($var) function, to test for empty values, just pay attention that empty will return true for values like :",0
332,"isset($var) returns true if the variable is defined, regardless of the value (except null ).",0
333,"in your case, it is defined but contains an empty string.",0
334,you'd want to use empty($var) which does not throw an exception if the variable is not defined and tests for actual content.,0
335,a lot of people here are saying the value of a $_get['para1'] is null but that is not the case.,0
336,there is a comment on the php.net $_get docs that provides a useful script to test this.,0
337,"even though it does not appear para1 has a value set, it actually does.",0
338,"the value is an empty string ( """" ).",0
339,"even though this value is falsy, it is still a value and as such, isset() returns true.",0
340,you can use !empty() to return false on empty strings.,0
341,see a comparison of isset() empty() and is_null() here .,0
342,"the value exists in the $_get array but his value is null,the function isset only evaluate if the value is initialized, not if the value is truthy.",0
343,"if you want to know if the value is truthy, you can compare the array index with the == operator, like this var_dump($_get['para1'] == true)",0
345,"if you explode the string with explode($delimiter, $string, [$limit]) , being in the case you had as an example ""times"" as the $delimiter, you can get an array with 5 and 8 as values.",0
346,sorry if i'm a little bit off base; i'm trying to understand how the variables are being used (as their initialization is not shown).,0
347,so $this->unreadthreadslist is an array where the indices (if value set to 1).,0
348,"looking at what you're doing, here is an idea i had.",0
349,it does the same thing but just does some extra checking on $this->unreadthreadslist and it accesses the variable directly.,0
350,"for the result of ""fetchthreadssincedata($since)"" and an array structure of",0
351,for the $this->unreadthreadslist where the first index is the board and the second index is the thread id.,0
352,"as mentioned by kenb, we need to see the php code that you are using to process the form input.",0
353,"if you are doing that in your code, don't .",0
354,this is not the proper way to process form input.,0
357,read about 'disabling magic quotes' .,0
358,"if you have no control over the code that is adding the slashes, then you can remove them with a simple php function called stripslashes .",0
359,what you want is to replace a literal \\n with a literal \n .,0
360,note that to specify a literal backslash it must be doubled; hence the triple backslash you see below.,0
361,...it could have been written differently.,0
362,"the following code is easier to read, saves you having to escape the literal "" , and doesn't require php to interpret the string.",0
363,"i've given the above code as examples to explain how php interprets escapes sequences, but don't use them.",0
364,"either avoid adding the slashes in the first place or strip them using the proper function, as explained in the first part of this answer.",0
367,"but to remove it after the fact, you could try the following",0
368,"of course, then you'd likely need to correct other c++ end-of-line sequences.",0
369,so it is better to not add it in the first place.,0
370,"the form of the array is up to you, but 2 main ways are possible.",0
372,that way repeated links just overwrite themselves.,0
373,"2) if you don't like that, and you know that the urls will be identical, use array_unique($links) to process the array you get from json_decode()",0
374,you could also save the $files variable in the $_session array.,0
375,then check the size of the $files and create links based on the size you want.,0
376,"you will still have to use th bind_result after that, and forget about fetch_assoc .",0
377,a mysqli_stmt only has a fetch method:,0
378,"also, for consistency, change mysqli_connection_error() to if ($mysqli-&gt;connect_error) or something.",0
380,"according to the docs, you can't use this, as yourcommonsense pointed out to me, because it was broken until php 5.2.9 and 5.3.0. it's recommended to keep the procedural check to ensure compatibility.",0
381,what happens if you use the htmlentities(); method?,0
382,give the following code a try:,0
383,"this is probably because those special characters, (in this one, the a with the roof ) aren't printed correctly when you print them as plain text.",0
385,the method used bellow does this automatically.,0
386,"a very basic way is that you can declare a variable (for example $pattern )and store regular expressions (like patterns used commonly in attacks) in it, then use preg_match($pattern, $valuefromyourform) method to see if any of the passed values matches any of those expressions and then you can stop the execution.",0
387,"you have to first get all the order id(s), then you have to loop it to get the desired total, or tax or discount.",0
390,you are using mysqli_connect and querying the table with mysql_query .,0
392,your form looks ok and the uploads work for me just fine.,0
393,make sure you have enabled error reporting and that you have uploads enabled in your php.ini,0
394,when u use variables you can need to keep the quotes away so the second is the right one.,0
395,you dont need to use explode anymore cause you already have an array.,0
396,in your example it would be:,0
397,i understand you want to explode the response variable and assign each value to the corresponding variable.,0
398,you can achieve it this way instead of using list:,0
400,"other problem is about the structure, you can't add a &lt;p&gt; element into the &lt;table&gt; .",0
403,"note: in the sql, i selected only the field that your code requested.",0
404,first create a string of all the ids and use in(string of ids) in your query and store all the data corresponding to id in an array.,0
406,"you are posting a comma separated list (i'd post an array but what the hell), so we're going to simply parse the string into integers and stick it in mysql's in clause",0
407,"note: i didn't test the code so don't copy paste it, it most likely contains errors.",0
410,so you should encode dangerous characters with htmlspecialchars :,0
412,but with common charsets such as utf-8 and most single byte ansi charsets this is not required),0
415,"another variant is to use unsecure $model-&gt;setattributes($_post[contentform], false) where false tells yii to set all attributes, not only that are considered safe.",0
416,"also, you don't need three redirects.",0
417,this is http redirect to other page.,0
418,"this time, you just should just specify route to model view action and its parameter that is id, for example.",0
419,i hope this time i get what you want.,0
420,"consider each line is a subarray, each book name is an index, you can use preg_match to split by 2 or more space, the first item of the returned array is the book name (the index), the other is the values in the subarray.",0
421,"that is, you can write something like this:",0
422,"and, remember that the code above is not written to be used in real life.",0
423,"add error checking everywhere you can, never assume that the input file is always valid (as i had assumed in the code above).",0
424,"maybe on some lines there are 8, 9, or more items, and on other ones there are only 6, 5 or less items.",0
425,in these case the code above will malfunction.,0
428,"you must get the id immediately following the insert statement that generated it, in the same session.",0
431,"you'll need to restructure you code to use either, and i recommend reading up a bit on them first.",0
432,see http://php.net/manual/en/mysqli.query.php and http://php.net/manual/en/class.pdo.php for further instructions on how to use them.,0
434,one thing both methods push heavily is prepared queries.,0
437,if you are selling only in the states as your question update is confirming:,0
439,if you are using a windows server and you absolutely must use an access database back-end (which is strongly discouraged ) i would recommend that you use ado under com_dotnet like this:,0
440,now as you said you've tried explode function then its been used on string and not an array.,0
441,what you can try over here is you can use array_column if php version &gt;= 5.5 like as,0
442,or for lower version you can simply use array_map like as,0
443,you should be getting a fatal error: can't use function return value in write context ... but you probably did something wrong with turning on error reporting and you're not getting any errors.,0
445,"try $_server['http_host'] instead, it is set always as long as you force http 1.1",0
446,"use ""and"" if you need all of conditions, not ""or""",0
447,you shouldn't use $_server['php_self'] in that way.,0
448,then php_self print the complete url to your page.,0
451,in your case its enough to use only ?page or write the complete url before the parameters.,0
452,$_cookie is populated with the data sent from the browser to the server.,0
454,simply use jquery and replace your php code with this :,0
456,"warning: mysql_ finctions are deprecated as of php 5.5.0, and will be removed in the future.",0
459,if the query was unsuccessful mysql_query returns false.,0
460,try specifying the / path when you use the setcookie() function.,0
461,"you should just put it into csv format, and make the first token the key and the second token the value.",0
465,this is the code you might be looking for:,0
466,"now check this $_session[""loggedin""]=""success"" on all your other pages to check whether the user is genuine.",0
467,"that way you tell phpstorm, that the following variable (property) is of type pdo .",0
468,"note that private here depends on your code, this is here just an example.",0
469,take a look at this to learn more about php documentation comments in phpstorm.,0
470,it seem's that's not the only thing you have to add in your source :,0
472,the &amp; is a special character in html which is used to escape special characters (for example to print &lt; in a html page you'd have to write &amp;lt;.,0
473,it also has a special meaning in urls as a separator for request variables (e.g.,0
475,the correct way to write an &amp; within html is &amp;amp;.,0
478,no it is not possible in php to add functionality to existing native classes.,0
479,"unset() has nothing to do with autoloading, and will not interfer with it.",0
481,running the following demonstrates that unset should work ok with autoload.the test class didn't use __contruct().so it looks like something in marketplacewebservice_client mws is upsetting the apple cart.,0
482,"first, you need to add a name attribute to the input box, as such:",0
483,"second, you are setting the value of $username before anything has been posted.",0
485,not until after you submit the form will it have a value.,0
486,"so, you need to check if the form has been submitted first:",0
487,here is a complete and working version of your program:,0
489,"if this is so, then you can just run the function immediately and it will pick up the values currently on the page.",0
490,you can do this with trigger('change') or the shorthand form change() :,0
492,most probably you include some other things (elements) from the post in your *.jpg data.,0
493,"make sure you include only raw and valid *.jpg picture information, not other elements.",0
494,"also keep in mind that $http_raw_post_data is not available with form's type enctype=""multipart/form-data"" .",0
498,"if you want to add the ampersand, you can use array_pop($array) which will remove the last element.",0
499,just check that the array is at least 3 in length.,0
502,"you should also have some code that looks similar to this, i would imagine, to get it to work correctly:",0
504,that should print your values to the screen.,0
505,"it seems that i'm not actually answering what you were originally wanting to do, though.",0
506,"if you're wanting to apply a function to every element of an array, i would suggest that you look at array_map .",0
507,you can use array_map like this:,0
508,"ultimately, if the recursion is something that you desire, you could probably do something like this:",0
509,"if you problem is that you have trouble finding out which checkboxes have been checked, and which one have not, here are two solutions :",0
511,the variable $checked will be true if the user checked the checkbox check1 .,0
512,"(beware, it does not mean that its value is value1 )",0
513,"you can also add a hidden field named just like your checkbox, that will act as a default value :",0
516,"array_pluck works with an array of arrays, an array of objects, or even a laravel collection (like the results of a database query).",0
517,"in the end, your code can probably boil down to something like:",0
519,"since the second condition seems to be always the same, you could simply put the switch in the if of the second condition or use the clause inside each case but this would be redundant code.",0
520,"there's your problem - you're trying to do two sql statements with one call, and mysql_query won't let you do that.",0
526,"it's not clear how much of the above you currently have as you only give one or two line snippets here and there, but this should give a good outline of what you need to do.",0
527,"add $database-&gt;setattribute(pdo::attr_errmode, pdo::errmode_exception); right after the connection is opened, including, and at the top of your file(s):",0
529,change to mysqli or pdo and make sure your safely escaped!,0
530,"in order to make it work, you must add $conn = database::getinstance() into your selectguildinfo (assuming $conn from your working example is instance of database).",0
532,"here is a way to use the laravel query builder for making the query, but to then use the underlying pdo fetch to loop over the record set which i believe will solve your problem - running one query and looping the record set so you don't run out of memory on 30k records.",0
535,"you are messing up with single quotes and double quotes and missing them in many places.also, as i already pointed out in the comments, it is hard to debug by guessing.",0
536,you should echo the mysql error you get when running the query.,0
537,what you echo by now is that the after running the query you don't get an array of results: but this is caused by the query to have an issue.,0
539,finally: you can get this also because you don't have any error but you are just retrieving an empty set of results from the query (no record satisfy your query)change this query to this:,0
541,also consider moving to pdo instead of mysqli.,0
542,"upon failure, mysqli_query will return false rather than a mysqli_result and, if you then attempt to use that boolean false value in something like mysqli_num_rows , that's exactly the error you'll see.",0
543,"as a first point, you should always check the return value of functions that can fail, that's just good practice.",0
545,"having said that, you then have to move on to why the query has failed.",0
546,a large proportion of sql problems become obvious if you just print out the query before trying to execute it.,0
547,it looks like you've eventually done this since one of your comments states that your query is:,0
548,"this is not a valid sql statement, hence the problem.",0
549,"now, despite the fact it appears to be using a different table name (an earlier edit of your question did have a matching table name), it corresponds closely to your $sql3 variable 1 :",0
550,"that's where you need to concentrate your effort, to find out exactly why they aren't set.",0
551,"for a start, it seems rather unwise to be using $row[anything] after the loop processing the rows has finished.",0
552,"it may well be that you need to move that code to within the loop to get it working but, without more information and context, that's really just conjecture (though educated conjecture).",0
554,"in this particular case , i would recommend , using $_request in place of all post and get.",0
555,"so your query gets all params , and your code goes perfect.",0
570,so if your color.choices file has these options below.,0
571,"then your array will start at 0,1,2 as i used above for your colors e.g.",0
573,$content[1] would be the shape line.,0
574,and then you would still have to explode them into a new var.,0
575,what i would do is make it an ini file.,0
576,you are already using the file in the form of an ini so why not make it easier to work with the values?,0
577,using an ini file is better because then you can use the key name without having to know what order they are in the file.,0
578,"once parsed, it's already in the form of an array so you can just call $attr[""color""] or $attr[""shape""] etc and it doesn't matter what order they are in the color_choice.ini file.",0
580,notice also the form variable changes as well for $color .,0
581,"old question but you can get the get variables the same way before with $_get, but you have to still match the route.",0
582,"i.e., if the route isn't matched your script doesn't proceed.",0
583,would be (you can use just get or post if you like) :,0
584,after you can do &lt;?php echo $_get['redirect'] ?&gt; and get:,0
585,"that's a very good question, but there is one wrong premise at the very beginning: you are taking error reporting for pdo separated from site-wide error reporting.",0
586,"which makes very little sense: pdo errors in every way are the same as other errors - filesystem errors, http errors, and so on.",0
587,"thus, there is no reason in establishing pdo-only error reporting.",0
590,"thus, here is not a single reason in setting error_reporting to disastrous level of 0.",0
591,to answer the rest of your questions all you need is a little common sense.,0
592,a custom error screen is a very different matter and your code is especially bad with it.,0
593,neither it should be a 404 error nor an http redirect have to be used (thats very bad for seo).,0
594,to create a custom error page you have to use either your web-server features (preferred) or an error handler in php script.,0
596,and every web-server can catch this status and show an according error page.,0
598,you want to use a get variable.,0
600,"as magnus eriksson noted in the comments, you can negate this by either typecasting $_get['id'] to the int type, or by using prepared statements:",0
602,so $_post['monday'] is just an array of all the checked boxes.,0
604,"when you add a new row, you need to increment the index.",0
605,"in the php, you then need to check whether the parameter is set.",0
606,well a php return won't actually return to the jquery.,0
608,what you should do is return a json object with true or false by printing that to the page.,0
609,then the jquery can look for that and react.,0
610,you only run urldecode over data is url encoded.,0
611,"php will have decoded it before populating $_post , so you certainly shouldn't be using that.",0
612,"(you might have to if you are dealing with double-encoded data, but the right solution there should be to not double encode the data).",0
614,it is useful if you have a free form input in which rogue spaces might be typed.,0
615,you will need to do further sanity checking afterwards.,0
616,and as amal already said update your code to pdo or mysqli,0
617,"""back in the day, many many moons ago, wordpress blindly followed php in accepting that all of the superglobal values should be slashed.php later did a reversal on the idea to something more sane which you see today, but the damage was done, wordpress as an application had existed for long enough, and there were enough existing plugins and themes relying upon wordpress creating a sane single environment that wordpress also changing would cause irreparable damage to those sites - introduce security vulnerabilities, mangle content, and a bunch of other fun things.",0
618,"https://core.trac.wordpress.org/ticket/18322 is our ticket for tracking this and getting to something more sane - in the shortterm (and longer term) we'd request that if you're accessing $_post variables you do it as such: $myvar = wp_unslash( $_post['variable'] ); so that one day, we'll be able to have $_post as an unslashed array.",0
621,if you read the $mysqli->escape_string description you will learn that his function has nothing to do with security risks.,0
622,neither trim is security related stripslashes makes no sense at all and may rathe spoil your data than do anything useful doing strip_tags and htmlspecialchars at the same time makes no sense.,0
623,choose one if you skip strip_tags but keep htmlspecialchars when trying to display html you'll be surprised,0
624,"if your ultimate goal is to prevent security risks and adopt best practices, then definitly you should have a look to php data objects (pdo) .",0
625,there are multiple advantages when using pdo.,0
